ID,User story,LLM,title,Full actor,tokens
A38,"As an HR manager, I want an automated system that can evaluate both the professional eligibility and personality of candidates, enabling me to make more informed hiring decisions efficiently.",GPT4,Personality Prediction Through CV Analysis using Machine Learning Algorithms for Automated E-Recruitment Process,HR manager,32.0
A38,"As a job seeker, I need to register on an online platform where I can submit my details and Curriculum Vitae, and take a personality quiz that will help potential employers assess my suitability for specific roles.",GPT4,Personality Prediction Through CV Analysis using Machine Learning Algorithms for Automated E-Recruitment Process,job seeker,40.0
A38,"As a software developer working on recruitment technologies, I want to integrate a machine learning algorithm, specifically Logistic Regression, to analyze candidates' responses and CVs to determine their fit for a job.",GPT4,Personality Prediction Through CV Analysis using Machine Learning Algorithms for Automated E-Recruitment Process,software developer working on recruitment technologies,37.0
A38,"As a data scientist in HR technology, I need to develop and refine a model that can accurately predict a candidate's personality and professional qualifications from their online quiz results and CV data.",GPT4,Personality Prediction Through CV Analysis using Machine Learning Algorithms for Automated E-Recruitment Process,data scientist in HR technology,36.0
A38,"As a UX designer for recruitment platforms, I want to design a user-friendly online application for candidates to easily register, upload their CVs, and complete the personality quiz without any hassle.",GPT4,Personality Prediction Through CV Analysis using Machine Learning Algorithms for Automated E-Recruitment Process,UX designer for recruitment platforms,35.0
A38,"As a compliance officer, I need to ensure that the recruitment system adheres to employment laws and data protection regulations, particularly in how it processes and evaluates candidate information.",GPT4,Personality Prediction Through CV Analysis using Machine Learning Algorithms for Automated E-Recruitment Process,compliance officer,32.0
A38,"As a recruitment consultant, I want access to a system that automatically shortlists candidates based on predefined criteria so that I can focus on interviewing the most suitable applicants.",GPT4,Personality Prediction Through CV Analysis using Machine Learning Algorithms for Automated E-Recruitment Process,recruitment consultant,31.0
A38,"As a quality assurance engineer, I need to test the automated recruitment system to ensure it accurately evaluates and categorizes candidates based on both their personality and professional eligibility.",GPT4,Personality Prediction Through CV Analysis using Machine Learning Algorithms for Automated E-Recruitment Process,quality assurance engineer,31.0
A38,"As a project manager for HR software development, I aim to oversee the development and implementation of the recruitment system, ensuring it meets the strategic goals of enhancing hiring processes and candidate experience.",GPT4,Personality Prediction Through CV Analysis using Machine Learning Algorithms for Automated E-Recruitment Process,project manager for HR software development,36.0
A38,"As a candidate receiving feedback, I want to receive the results of my personality quiz and CV analysis so I can understand how I am perceived by potential employers and identify areas for self-improvement.",GPT4,Personality Prediction Through CV Analysis using Machine Learning Algorithms for Automated E-Recruitment Process,candidate receiving feedback,36.0
